Andhra Pradesh,Ananthapuramu,Brahmasamudram,Bhupa Samudram,14.59028,76.99722,01-05-02,8.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,16,nan
Andhra Pradesh,Ananthapuramu,Brahmasamudram,Brahmasamudram,14.54167,76.95556,20-05-03,14.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,16,nan
Andhra Pradesh,Ananthapuramu,Bukkarayasamudram,Korrapadu,14.75411,77.71196,01-05-03,5.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,16,nan
Andhra Pradesh,Ananthapuramu,Bukkarayasamudram,Rekulakunta,14.693,77.669,01-05-03,14.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,17,nan
Andhra Pradesh,Ananthapuramu,Bukkarayasamudram,Rotarypuram,14.73833,77.68444,17-05-03,9.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,17,nan
Andhra Pradesh,Ananthapuramu,Bukkarayasamudram,Wadiyampeta,14.75278,77.60278,01-05-03,5.0,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,17,nan
Andhra Pradesh,Ananthapuramu,D.Hirehal,Godiselapalli,14.85333,76.93333,19-05-03,12.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,17,nan
Andhra Pradesh,Ananthapuramu,D.Hirehal,Obulapuram,15.02778,76.86278,19-05-03,25.3,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,17,nan
Andhra Pradesh,Ananthapuramu,D.Hirehal,Unthakal,14.98611,76.96111,18-05-03,4.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,18,nan
Andhra Pradesh,Ananthapuramu,Gooty,Basinepally(Bh),15.16667,77.59583,01-05-95,2.1,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,18,nan
Andhra Pradesh,Ananthapuramu,Gooty,Gooty,15.1259,77.6346,01-05-03,11.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,18,nan
Andhra Pradesh,Ananthapuramu,Gooty,Gooty,15.1179,77.64,01-05-03,10.6,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,18,nan
Andhra Pradesh,Ananthapuramu,Gooty,Ubicherla,15.18611,77.68056,21-05-03,7.3,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,18,nan
Andhra Pradesh,Ananthapuramu,Gummagatta,Kannepalli,14.625,76.98056,20-05-03,10.2,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,19,nan
Andhra Pradesh,Ananthapuramu,Gummagatta,Tallakera,14.57361,76.82083,19-05-03,29.5,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,19,nan
Andhra Pradesh,Ananthapuramu,Gummagatta,Vepulaparthy,14.56528,76.8875,20-05-03,13.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,19,nan
Andhra Pradesh,Ananthapuramu,Guntakal,Guntakal,15.16806,77.37639,01-05-03,5.7,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,19,nan
Andhra Pradesh,Ananthapuramu,Guntakal,Guntakal,15.16667,77.36667,01-05-01,11.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,19,nan
Andhra Pradesh,Ananthapuramu,Guntakal,Patakothacheruv,15.15833,77.51167,01-05-02,6.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,20,nan
Andhra Pradesh,Ananthapuramu,Guntakal,Pathakothacheruvu,15.14972,77.51806,15-05-03,5.3,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,20,nan
Andhra Pradesh,Ananthapuramu,Kalyandrug,Golla,14.59722,77.20972,18-05-03,5.7,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,20,nan
Andhra Pradesh,Ananthapuramu,Kalyandrug,Kalyandurg,14.5483,77.1071,01-05-03,7.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,20,nan
Andhra Pradesh,Ananthapuramu,Kalyandrug,Kalyandurg,14.54861,77.11,01-05-03,12.1,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,20,nan
Andhra Pradesh,Ananthapuramu,Kambadur,Andepalli,14.3625,77.225,01-05-97,10.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,21,nan
Andhra Pradesh,Ananthapuramu,Kambadur,Nutimadugu,14.48889,77.32833,13-05-02,6.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,21,nan
Andhra Pradesh,Ananthapuramu,Kanekal,Uddehal,14.83611,77.16667,01-05-97,2.3,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,21,nan
Andhra Pradesh,Ananthapuramu,Kudair,Kudair,14.72917,77.43333,01-05-02,8.0,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,21,nan
Andhra Pradesh,Ananthapuramu,Kundurpi,Aplepalli,14.32361,77.05278,22-05-03,10.1,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,22,nan
Andhra Pradesh,Ananthapuramu,Kundurpi,Enumuladoddi,14.37944,77.1125,20-05-03,6.0,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,22,nan
Andhra Pradesh,Ananthapuramu,Narpala,Narpala,14.7125,77.80778,17-05-03,9.2,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,22,nan
Andhra Pradesh,Ananthapuramu,Narpala,Narpala,14.71,77.81167,01-05-99,4.2,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,22,nan
Andhra Pradesh,Ananthapuramu,Pamidi,Miduthuru,15.02222,77.62222,15-05-03,6.1,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,22,nan
Andhra Pradesh,Ananthapuramu,Pamidi,Pamidi,14.94583,77.5875,01-05-99,4.5,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,22,nan
Andhra Pradesh,Ananthapuramu,Pamidi,Uravakonda,14.93333,77.5,01-05-94,9.7,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,23,nan
Andhra Pradesh,Ananthapuramu,Pamidi,Yeddulapalli,14.94722,77.50139,15-05-03,12.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,23,nan
Andhra Pradesh,Ananthapuramu,Peddapappur,Amalladinne,14.88194,77.89944,17-05-03,16.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,23,nan
Andhra Pradesh,Ananthapuramu,Peddapappur,Chinnapappur,14.94167,77.87222,20-05-03,17.5,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,23,nan
Andhra Pradesh,Ananthapuramu,Peddapappur,Mutssukota,14.84889,77.87667,01-05-97,11.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,23,nan
Andhra Pradesh,Ananthapuramu,Peddavadugur,Garladinne,14.99167,77.60139,01-05-03,26.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,23,nan
